Alwernia;50.06666666666667;19.516666666666666
Niemodlin;50.63333333333333;17.6
Niepołomice;50.03388888888889;20.217222222222222
Nieszawa;52.836666666666666;18.90138888888889
Nisko;50.53333333333333;22.133333333333333
Nowe;53.64944444444444;18.725555555555555
Nowogrodziec;51.20111111111111;15.385555555555555
Nysa;50.47138888888889;17.33388888888889
Oborniki;52.65;16.816666666666666
Obrzycko;52.70638888888889;16.529166666666665
Odolanów;51.57416666666666;17.67361111111111
Ogrodzieniec;50.45111111111111;19.51888888888889
Okonek;53.53333333333333;16.85
Olecko;54.03611111111111;22.498055555555556
Olesno;50.875;18.416666666666668
Oleszyce;50.16694444444445;23.030833333333334
Oleśnica;51.2;17.383333333333333
Olkusz;50.28333333333333;19.566666666666666
Olsztyn;53.78333333333333;20.5
Olsztynek;53.583333333333336;20.283333333333335
Oława;50.93333333333333;17.3
Opalenica;52.30916666666667;16.409444444444443
Opatów;50.805;21.424722222222222
Opoczno;51.37722222222222;20.286944444444444
Opole;50.666666666666664;17.933333333333334
Orneta;54.11277777777778;20.131666666666668
Orzesze;50.15;18.75
Orzysz;53.80888888888889;21.948333333333334
Osieczna;51.905833333333334;16.676388888888887
Ostrołęka;53.06666666666667;21.566666666666666
Ostroróg;52.63333333333333;16.466666666666665
Ostróda;53.7;19.966666666666665
Ostrzeszów;51.425;17.92972222222222
Ostrzeszów;51.425;17.92972222222222
Oświęcim;50.05;19.233333333333334
Otmuchów;50.46666666666667;17.175
Otwock;52.11666666666667;21.266666666666666
Ozimek;50.67305555555556;18.213055555555556
Ozorków;51.96666666666667;19.283333333333335
Ożarów;50.89083333333333;21.66777777777778
Pabianice;51.65;19.383333333333333
Paczków;50.45;17.0
Pajęczno;51.15;19.0
Pakość;52.805277777777775;18.08388888888889
Parczew;51.63333333333333;22.866666666666667
Pasłęk;54.05;19.666666666666668
Pasym;53.647777777777776;20.79083333333333
Pelplin;53.92611111111111;18.70111111111111
Pełczyce;53.043055555555554;15.304722222222223
Piaseczno;52.06666666666667;21.016666666666666
Piastów;52.18333333333333;20.85
Piechowice;50.855555555555554;15.61888888888889
Pieniężno;54.21666666666667;20.116666666666667
Pieńsk;51.24638888888889;15.046111111111111
Pieszyce;50.71666666666667;16.583333333333332
Pilica;51.86277777777778;21.280833333333334
Pilzno;49.733333333333334;13.366666666666667
Pińczów;50.53333333333333;20.533333333333335
Pionki;51.48166666666667;21.450277777777778
Pisz;53.61666666666667;21.8
Pleszew;51.897222222222226;17.785555555555554
Płock;52.55;19.7
Płońsk;52.63333333333333;20.383333333333333
Płoty;53.808055555555555;15.264722222222222
Pniewy;52.516666666666666;16.266666666666666
Pobiedziska;52.483333333333334;17.266666666666666
Poddębice;51.9;18.966666666666665
Pogorzela;51.82083333333333;17.23472222222222
Polanów;54.11944444444445;16.688333333333333
Police;53.55;14.570833333333333
Polkowice;51.5;16.066666666666666
Połaniec;50.43333333333333;21.283333333333335
Poniatowa;51.18333333333333;22.066666666666666
Poniec;51.75833333333333;16.816666666666666
Poręba;50.492777777777775;19.33361111111111
Poznań;52.406666666666666;16.92361111111111
Prabuty;53.755833333333335;19.1975
Praszka;51.05;18.45
Prochowice;51.274166666666666;16.365
Proszowice;50.2;20.3
Prudnik;50.319722222222225;17.579166666666666
Prusice;51.370555555555555;16.959722222222222
Pruszków;52.166666666666664;20.8
Przasnysz;53.016666666666666;20.883333333333333
Przedbórz;51.083333333333336;19.883333333333333
Przedecz;52.28333333333333;18.9
Przemków;51.516666666666666;15.8
Przemyśl;49.78333333333333;22.766666666666666
Przeworsk;50.06666666666667;22.5
Przysucha;51.358333333333334;20.628333333333334
Pszczyna;49.983333333333334;18.95
Pszów;50.03944444444444;18.395
Puck;54.7;18.4
Puławy;51.416666666666664;21.966666666666665
Pułtusk;52.7;21.083333333333332
Puszczykowo;52.281666666666666;16.854166666666668
Pyrzyce;53.143055555555556;14.893055555555556
Pyskowice;50.39805555555556;18.6275
Pyzdry;52.166666666666664;17.683333333333334
Rabka;49.61666666666667;19.966666666666665
Raciąż;52.779444444444444;20.115277777777777
Racibórz;50.091944444444444;18.219722222222224
Radków;50.50388888888889;16.403333333333332
Radlin;50.04888888888889;18.476666666666667
Radom;51.40361111111111;21.156666666666666
Radomsko;51.06666666666667;19.45
Radymno;49.95;22.816388888888888
Radziejów;52.63333333333333;18.516666666666666
Radzionków;50.39972222222222;18.901666666666667
Radzymin;52.416666666666664;21.183333333333334
Rajgród;53.73027777777778;22.6925
Rakoniewice;52.14083333333333;16.273055555555555
Raszków;51.71666666666667;17.733333333333334
Rawicz;51.60916666666667;16.8575
Recz;53.26222222222222;15.547222222222222
Resko;53.8;15.4
Reszel;54.05222222222222;21.16138888888889
Rogoźno;52.74916666666667;16.99972222222222
Ropczyce;50.083333333333336;21.633333333333333
Różan;52.882777777777775;21.385555555555555
Ruciane-Nida;53.6425;21.549166666666668
Rumia;54.57055555555556;18.387777777777778
Rybnik;50.083333333333336;18.55
Rychwał;52.07111111111111;18.171666666666667
Rydułtowy;50.05833333333333;18.416666666666668
Rydzyna;51.8;16.666666666666668
Ryki;51.624722222222225;21.933055555555555
Rymanów;49.56666666666667;21.883333333333333
Ryn;53.937777777777775;21.548055555555557
Rypin;53.06666666666667;19.45
Rzepin;52.35;14.833333333333334
Rzeszów;50.033611111111114;22.004722222222224
Sandomierz;50.68333333333333;21.75
Sanok;49.55;22.216666666666665
Sejny;54.11666666666667;23.366666666666667
Serock;52.51305555555555;21.069444444444443
Sędziszów;50.583333333333336;20.066666666666666
Sępopol;54.268055555555556;21.00027777777778
Sianów;54.23027777777778;16.2975
Siechnice;51.03666666666667;17.1525
Siedlce;52.165;22.27138888888889
Siemiatycze;52.42722222222222;22.8625
Sieniawa;50.17805555555555;22.610555555555557
Sieradz;51.6;18.75
Sieraków;52.65;16.1
Sierpc;52.88333333333333;19.666666666666668
Siewierz;50.466388888888886;19.23
Skalbmierz;50.333333333333336;20.416666666666668
Skarszewy;54.06722222222222;18.445833333333333
Skarżysko-Kamienna;51.11666666666667;20.85
Skawina;49.983333333333334;19.833333333333332
Skępe;52.86611111111111;19.346944444444443
Skierniewice;51.952777777777776;20.141666666666666
Skoczów;49.803333333333335;18.789722222222224
Skórcz;53.79666666666667;18.52611111111111
Skwierzyna;52.6;15.5
Sławków;50.29805555555556;19.388333333333332
Sławno;54.36222222222222;16.68027777777778
Słomniki;50.240833333333335;20.081666666666667
Słubice;52.350833333333334;14.560277777777777
Słupca;52.3;17.866666666666667
Słupsk;54.465833333333336;17.029166666666665
Sobótka;50.89861111111111;16.744444444444444
Sochaczew;52.229166666666664;20.238611111111112
Sokółka;53.4;23.5
Sompolno;52.4;18.5
Sopot;54.43333333333333;18.55
Sosnowiec;50.3;19.166666666666668
Sośnicowice;50.272222222222226;18.529722222222222
Starachowice;51.05;21.066666666666666
Staszów;50.56055555555555;21.166666666666668
Stawiski;53.37972222222222;22.154722222222222
Stawiszyn;51.91833333333334;18.11138888888889
Stąporków;51.15;20.55
Stęszew;52.278888888888886;16.708055555555557
Stryków;51.90111111111111;19.610833333333332
Strzegom;50.96111111111111;16.344444444444445
Strzelin;50.78333333333333;17.066666666666666
Strzelno;52.629444444444445;18.17
Strzyżów;49.88333333333333;21.783333333333335
Suchań;53.27861111111111;15.324722222222222
Suchedniów;51.05166666666667;20.8325
Suchowola;53.57666666666667;23.101666666666667
Sulechów;52.083333333333336;15.616666666666667
Sulejów;51.352777777777774;19.884722222222223
Sulejówek;52.244166666666665;21.28
Sulęcin;52.45;15.116666666666667
Sulmierzyce;51.6;17.533333333333335
Sułkowice;49.83777777777778;19.795555555555556
Supraśl;53.21666666666667;23.333333333333332
Suraż;52.95527777777778;22.955277777777777
Susz;53.72;19.337222222222223
Susz;53.72;19.337222222222223
Suwałki;54.083333333333336;22.933333333333334
Swarzędz;52.40833333333333;17.07138888888889
Syców;51.31;17.72361111111111
Szadek;51.7;18.983333333333334
Szamocin;53.030277777777776;17.120555555555555
Szamotuły;52.6;16.583333333333332
Szczawnica;49.422777777777775;20.482777777777777
Szczebrzeszyn;50.68333333333333;22.966666666666665
Szczecin;53.43805555555556;14.542222222222222
Szczecinek;53.71666666666667;16.683333333333334
Szczekociny;50.6275;19.825277777777778
Szczyrk;49.71611111111111;19.026944444444446
Szczytna;50.416666666666664;16.433333333333334
Szczytno;53.562777777777775;20.985277777777778
Szlichtyngowa;51.71666666666667;16.25
Szprotawa;51.56666666666667;15.5
Sztum;53.92166666666667;19.03361111111111
Szubin;53.016666666666666;17.75
Szydłowiec;51.233333333333334;20.85
Ścinawa;51.41111111111111;16.423055555555557
Ślesin;52.36666666666667;18.3
Śmigiel;52.009166666666665;16.51861111111111
Śrem;52.083333333333336;17.016666666666666
Świdnica;50.84444444444444;16.491666666666667
Świdnik;51.21666666666667;22.7
Świdwin;53.78333333333333;15.766666666666667
Świebodzice;50.85;16.316666666666666
Świebodzin;52.25;15.533333333333333
Świecie;53.416666666666664;18.433333333333334
Świerzawa;51.016666666666666;15.9
Świętochłowice;50.29194444444445;18.91777777777778
Świnoujście;53.90777777777778;14.2475
Tarnobrzeg;50.583333333333336;21.683333333333334
Tarnogród;50.361111111111114;22.741666666666667
Tarnów;50.0125;20.988611111111112
Tczew;54.1;18.716666666666665
Terespol;52.083333333333336;23.566666666666666
Tolkmicko;54.32055555555556;19.530555555555555
Toruń;53.03333333333333;18.616666666666667
Torzym;52.312777777777775;15.077777777777778
Toszek;50.454166666666666;18.522222222222222
Trzcianka;53.041666666666664;16.461111111111112
Trzciel;52.36666666666667;15.883333333333333
Trzebiatów;54.05722222222222;15.278611111111111
Trzebinia;50.166666666666664;19.483333333333334
Trzebnica;51.305;17.06138888888889
Trzemeszno;52.564166666666665;17.82777777777778
Tuchola;53.6;17.85
Tuchów;49.9;21.05
Tuczno;53.193888888888885;16.154444444444444
Tuliszków;52.06666666666667;18.283333333333335
Turek;52.01138888888889;18.490277777777777
Tuszyn;51.60916666666667;19.53
Twardogóra;51.36472222222222;17.469722222222224
Tychy;50.13333333333333;18.983333333333334
Tyczyn;49.96666666666667;22.033333333333335
Tykocin;53.20305555555556;22.770833333333332
Ujazd;50.39055555555556;18.354166666666668
Ulanów;50.5;22.266666666666666
Uniejów;51.97;18.80027777777778
Ustka;54.57861111111111;16.869166666666665
Ustroń;49.71666666666667;18.816666666666666
Wadowice;49.88333333333333;19.5
Wałbrzych;50.78333333333333;16.283333333333335
Wałcz;53.27111111111111;16.466666666666665
Warka;51.78333333333333;21.2
Warszawa;52.23222222222222;21.008333333333333
Warta;52.59861111111111;14.610277777777778
Wasilków;53.205;23.204444444444444
Wąbrzeźno;53.28333333333333;18.95
Wąchock;51.07416666666666;21.01361111111111
Wągrowiec;52.80694444444445;17.206944444444446
Wejherowo;54.6;18.25
Węgliniec;51.288333333333334;15.225555555555555
Węgorzewo;54.21666666666667;21.75
Węgorzyno;53.53888888888889;15.562777777777779
Węgrów;52.4;22.016666666666666
Wiązów;50.81527777777778;17.203611111111112
Wieleń;52.89222222222222;16.17361111111111
Wielichowo;52.11888888888889;16.349444444444444
Wieliczka;49.989444444444445;20.066111111111113
Wieluń;51.2225;18.573888888888888
Wieruszów;51.3;18.15
Więcbork;53.354166666666664;17.49277777777778
Wilamowice;49.91638888888889;19.151944444444446
Wisła;49.60583333333334;19.003611111111113
Witkowo;52.43638888888889;17.774166666666666
Witnica;52.67777777777778;14.891388888888889
Wleń;51.016666666666666;15.670555555555556
Władysławowo;54.833888888888886;18.315555555555555
Włocławek;52.65;19.05
Włodawa;51.55;23.55
Włoszczowa;50.854166666666664;19.966944444444444
Wojcieszów;50.95472222222222;15.923055555555555
Wojkowice;50.36472222222222;19.036666666666665
Wolbrom;50.4;19.766666666666666
Wolsztyn;52.11666666666667;16.116666666666667
Wołczyn;51.01833333333333;18.056944444444444
Wołomin;52.33888888888889;21.24222222222222
Wołów;51.341388888888886;16.628333333333334
Woźniki;50.625277777777775;19.064444444444444
Wrocław;51.11;17.022222222222222
Wronki;52.7;16.383333333333333
Września;52.333333333333336;17.583333333333332
Wschowa;51.8;16.3
Wyrzysk;53.15;17.266666666666666
Wyszków;52.593333333333334;21.46
Wyszogród;52.389722222222225;20.190833333333334
Wyśmierzyce;51.62416666666667;20.813333333333333
Zabłudów;53.016666666666666;23.333333333333332
Zabrze;50.3;18.783333333333335
Zagórów;52.16555555555556;17.891666666666666
Zagórz;49.516666666666666;22.266666666666666
Zakopane;49.3;19.95
Zakroczym;52.43333333333333;20.616666666666667
Zalewo;53.846111111111114;19.610277777777778
Zambrów;52.983333333333334;22.25
Zamość;50.720555555555556;23.25861111111111
Zawadzkie;50.60944444444444;18.48
Zawichost;50.806666666666665;21.85638888888889
Zawidów;51.016666666666666;15.066666666666666
Zawiercie;50.4875;19.41638888888889
Ząbki;52.29277777777778;21.11611111111111
Zbąszynek;52.25;15.816666666666666
Zbąszyń;52.253055555555555;15.917777777777777
Zduny;51.646388888888886;17.377777777777776
Zdzieszowice;50.41916666666667;18.12361111111111
Zelów;51.46666666666667;19.22138888888889
Zgierz;51.85;19.416666666666668
Zgorzelec;51.15027777777778;15.008611111111112
Zielonka;52.303333333333335;21.160555555555554
Ziębice;50.6;17.033333333333335
Złocieniec;53.526944444444446;16.01222222222222
Złoczew;51.414722222222224;18.607222222222223
Złotoryja;51.13333333333333;15.916666666666666
Złotów;53.360277777777775;17.04083333333333
Zwoleń;51.356944444444444;21.58388888888889
Żabno;50.132777777777775;20.885277777777777
Żagań;51.61666666666667;15.316666666666666
Żarki;50.62416666666667;19.363888888888887
Żarów;50.93333333333333;16.483333333333334
Żary;51.63333333333333;15.133333333333333
Żelechów;51.81333333333333;21.89611111111111
Żerków;52.06666666666667;17.566666666666666
Żmigród;51.47027777777778;16.905
Żnin;52.85;17.7
Żory;50.05;18.7
Żukowo;54.34583333333333;18.360555555555557
Żuromin;53.06666666666667;19.9
Żychlin;52.24527777777778;19.62361111111111
Żyrardów;52.048611111111114;20.445833333333333
Żywiec;49.689166666666665;19.205833333333334
